,target1,target2
1868,8943,726
1869,9276,726
1870,8545,727
1871,8530,727
1872,9305,727
1873,9182,727
1874,10214,728
1875,9121,729
1876,8709,730
1877,9235,730
1878,10148,730
1879,10524,730
1880,8681,731
1881,9423,731
1882,8654,732
1883,9124,733
1884,9233,734
1885,10861,735
1886,9524,736
1887,8952,736
1888,10240,737
1889,8793,737
1890,9684,738
1891,8835,739
1892,8822,740
1893,9414,740
1894,9860,740
1895,9164,740
1896,9382,740
1897,9072,740
1898,9864,741
1899,8819,742
1900,10061,743
1901,10904,743
1902,8784,743
1903,8835,743
1904,9097,744
1905,10222,745
1906,9551,746
1907,8747,746
1908,8912,747
1909,8673,747
1910,9043,747
1911,10552,747
1912,10334,748
1913,10657,748
1914,9116,748
1915,10420,748
1916,9423,748
1917,9326,748
1918,9971,749
1919,10196,750
1920,9726,750
1921,8973,750
1922,9295,751
1923,9695,752
1924,9890,753
1925,10904,753
1926,9804,754
1927,9048,754
1928,9696,755
1929,9982,755
1930,8418,756
1931,9804,757
1932,9048,757
1933,10157,758
1934,10150,759
1935,10652,759
1936,10689,759
1937,9130,759
1938,10072,759
1939,10029,759
1940,10561,759
1941,10160,760
1942,8781,760
1943,9550,761
1944,10049,761
1945,9797,762
1946,9550,762
1947,9817,762
1948,10049,762
1949,8560,763
1950,9964,763
1951,8842,764
1952,8842,765
1953,9406,766
1954,10102,767
1955,10621,767
1956,8486,767
1957,9496,767
1958,9942,767
1959,8687,767
1960,10010,767
1961,10635,767
1962,8498,767
1963,9986,767
1964,8389,767
1965,10124,767
1966,9814,767
1967,10222,767
1968,10524,767
1969,9663,768
1970,8404,768
1971,9864,768
1972,8542,769
1973,8725,770
1974,8980,771
1975,8482,771
1976,8769,771
1977,9695,772
1978,8530,773
1979,9569,773
1980,8793,773
1981,8901,774
1982,9046,775
1983,10708,776
1984,10744,776
1985,9549,777
1986,8836,778
1987,10016,779
1988,8901,780
1989,10904,780
1990,8912,781
1991,10135,782
1992,9007,783
1993,9725,784
1994,9379,784
1995,9797,784
1996,9138,784
1997,9178,785
1998,8674,786
1999,8587,787
2000,8832,787
2001,10777,787
2002,10139,787
2003,10659,788
2004,8943,789
2005,10209,789
2006,10022,789
2007,8402,790
2008,9379,791
2009,8599,792
2010,10708,792
2011,9555,793
2012,9768,794
2013,9532,794
2014,9513,795
2015,10235,795
2016,8777,795
2017,9310,795
2018,10552,795
2019,9124,796
2020,8824,797
2021,10472,797
2022,9695,797
2023,8778,798
2024,10049,798
2025,8778,799
2026,10067,800
2027,9860,800
2028,9792,801
2029,10058,801
2030,9551,801
2031,9846,801
2032,8453,801
2033,10013,801
2034,8974,801
2035,10397,801
2036,8400,802
2037,10420,802
2038,8780,803
2039,10414,803
2040,9600,803
2041,10997,803
2042,10708,803
2043,10346,804
2044,9044,805
2045,9605,805
2046,9739,805
2047,9707,805
2048,9554,805
2049,10060,805
2050,8981,806
2051,9633,806
2052,9380,806
2053,9283,806
2054,8832,806
2055,8717,806
2056,10187,806
2057,9369,806
2058,10777,806
2059,9607,806
2060,9294,806
2061,8471,806
2062,8674,806
2063,9195,806
2064,9971,806
2065,9870,806
2066,9494,806
2067,9554,806
2068,10552,806
2069,8834,807
2070,8725,807
2071,9048,807
2072,10975,808
2073,10568,809
2074,10211,810
2075,10975,810
2076,10000,811
2077,9700,812
2078,9556,812
2079,10552,812
2080,9784,813
2081,10524,813
2082,9207,814
2083,8416,815
2084,9195,815
2085,9361,816
2086,9554,816
2087,9612,817
2088,9293,817
2089,8741,817
2090,8705,817
2091,8556,818
2092,8995,818
2093,10010,818
2094,10049,818
2095,8995,819
2096,8556,819
2097,8471,820
2098,10777,820
2099,9556,820
2100,10203,821
2101,10844,822
2102,10214,822
2103,8352,823
2104,10730,823
2105,9605,823
2106,9991,823
2107,8889,824
2108,9423,825
2109,9635,826
2110,10844,826
2111,9394,826
2112,8675,826
2113,8418,826
2114,8491,827
2115,10875,828
2116,9359,828
2117,11025,828
2118,10210,828
2119,9865,828
2120,9499,829
2121,10210,829
2122,9554,829
2123,10060,829
2124,8395,830
2125,10095,830
2126,8793,831
2127,8774,832
2128,10095,832
2129,9846,833
2130,10982,833
2131,10061,833
2132,8439,833
2133,9739,833
2134,8578,833
2135,8418,833
2136,9121,833
2137,9695,833
2138,10524,833
2139,9494,834
2140,9603,835
2141,9046,835
2142,8519,835
2143,10222,835
2144,10696,836
2145,9214,836
2146,10022,836
2147,9214,837
2148,9818,838
2149,10659,838
2150,8560,838
2151,8945,838
2152,9964,838
2153,9707,838
2154,10288,838
2155,8439,838
2156,10995,839
2157,9864,840
2158,9515,841
2159,10204,841
2160,10472,841
2161,8824,841
2162,8973,841
2163,9899,841
2164,9695,841
2165,10235,842
2166,9360,842
2167,10859,842
2168,9837,843
2169,9746,843
2170,10549,843
2171,10997,843
2172,9930,843
2173,10049,843
2174,10060,844
2175,8784,844
2176,9554,844
2177,8793,844
2178,10240,845
2179,9088,846
2180,8838,846
2181,8733,847
2182,10982,848
2183,9784,848
2184,10157,849
2185,9875,850
2186,9767,851
2187,10708,851
2188,4929,852
2189,8654,852
2190,10221,853
2191,8418,854
2192,10552,855
2193,9870,856
2194,9692,857
2195,9276,858
2196,8497,858
2197,9326,858
2198,9036,859
2199,8438,859
2200,9728,859
2201,9121,859
2202,10552,859
2203,8653,860
2204,10082,861
2205,10082,861
2206,9121,861
2207,8736,862
2208,9276,863
2209,8797,863
2210,9935,864
2211,8399,865
2212,8986,865
2213,8778,865
2214,9784,865
2215,8654,865
2216,9752,866
2217,9121,866
2218,9817,867
2219,10060,867
2220,8870,868
2221,10049,868
2222,9524,869
2223,8986,869
2224,8778,869
2225,10240,870
2226,9973,871
2227,9870,871
2228,10214,871
2229,8370,872
2230,8960,872
2231,10996,873
2232,10045,873
2233,10005,873
2234,8801,873
2235,8883,873
2236,10928,874
2237,9360,874
2238,9719,875
2239,9379,875
2240,9981,875
2241,9138,875
2242,9549,875
2243,9164,875
2244,10904,876
2245,9276,876
2246,8373,877
2247,8675,877
2248,9554,877
2249,8793,878
2250,10883,879
2251,8395,880
2252,10472,881
2253,9934,881
2254,10552,881
2255,9695,881
2256,9838,882
2257,9554,883
2258,9828,884
2259,8808,885
2260,10233,885
2261,9783,885
2262,8870,885
2263,9361,885
2264,9499,885
2265,9739,885
2266,9415,885
2267,9207,885
2268,10240,885
2269,9499,885
2270,8781,885
2271,9554,885
2272,8784,885
2273,9865,886
2274,8674,886
2275,9072,886
2276,9245,887
2277,8853,887
2278,9513,887
2279,9135,887
2280,9110,887
2281,9166,887
2282,9986,887
2283,10049,887
2284,9072,887
2285,10235,888
2286,9530,888
2287,9121,888
2288,9072,888
2289,8418,888
2290,8418,889
2291,9440,890
2292,9707,891
2293,9707,892
2294,8793,893
2295,9860,894
2296,9048,895
2297,8781,896
2298,9525,897
2299,9550,897
2300,10251,898
2301,10256,898
2302,8438,898
2303,10082,898
2304,9121,898
2305,10645,899
2306,10621,899
2307,11013,899
2308,8932,899
2309,8945,899
2310,10211,899
2311,8704,899
2312,9530,899
2313,10908,899
2314,8723,899
2315,8773,899
2316,8988,899
2317,9973,899
2318,9233,899
2319,9814,899
2320,10859,899
2321,10095,899
2322,10552,899
2323,9695,899
2324,8723,900
2325,8773,900
2326,9233,900
2327,9166,901
2328,8773,901
2329,9423,901
2330,10095,901
2331,9695,901
2332,9615,902
2333,9814,902
2334,9062,902
2335,8723,902
2336,8773,902
2337,10095,902
2338,9695,902
2339,9519,903
2340,8845,903
2341,9083,903
2342,9146,903
2343,9147,903
2344,8534,903
2345,8642,903
2346,8737,903
2347,8472,903
2348,9209,903
2349,10174,903
2350,10954,903
2351,10615,903
2352,8587,903
2353,10796,903
2354,11025,903
2355,9044,903
2356,9036,903
2357,10152,903
2358,9112,903
2359,10585,903
2360,9277,903
2361,9314,903
2362,9414,903
2363,8471,903
2364,10975,903
2365,10920,903
2366,9739,903
2367,9348,903
2368,9125,903
2369,9276,903
2370,10139,903
2371,8747,903
2372,10128,903
2373,10124,903
2374,9233,903
2375,9784,903
2376,9382,903
2377,10859,903
2378,8793,903
2379,9072,903
2380,8916,904
2381,9499,905
2382,10599,905
2383,9072,905
2384,8793,905
2385,10049,905
2386,10150,906
2387,10652,906
2388,9392,906
2389,8578,906
2390,9233,906
2391,10552,906
2392,10150,907
2393,10490,908
2394,8367,908
2395,10123,909
2396,9695,910
2397,9615,911
2398,9663,911
2399,8988,911
2400,9423,911
2401,10442,911
2402,9695,911
2403,9615,912
2404,9663,912
2405,8988,912
2406,9423,912
2407,9695,912
2408,9708,913
2409,10222,913
2410,8705,914
2411,9493,915
2412,9833,915
2413,9739,916
2414,10039,917
2415,10576,918
2416,9377,919
2417,8781,920
2418,10514,921
2419,9010,922
2420,10890,923
2421,8705,924
2422,9763,925
2423,8877,926
2424,8831,926
2425,8448,927
2426,8448,928
2427,10614,929
2428,10099,929
2429,8418,930
2430,8784,930
2431,9862,931
2432,10898,932
2433,9554,933
2434,9817,934
2435,8859,934
2436,9817,934
2437,10388,935
2438,8875,936
2439,8511,937
2440,9155,938
2441,10524,938
2442,9415,939
2443,9072,939
2444,8793,939
2445,9797,940
2446,8675,941
2447,9814,941
2448,8835,941
2449,10245,942
2450,10997,942
2451,9797,942
2452,9360,942
2453,8945,943
2454,9496,944
2455,8560,945
2456,9175,946
2457,10214,946
2458,9406,947
2459,9429,948
2460,9556,948
2461,9797,949
2462,10060,949
2463,8395,950
2464,8395,951
2465,8501,952
2466,8373,952
2467,9394,952
2468,8439,952
2469,9423,952
2470,10524,952
2471,10324,953
2472,9379,954
2473,8793,955
2474,10123,956
2475,9726,957
2476,8511,958
2477,10397,959
2478,10397,960
2479,9331,961
2480,10328,962
2481,8400,962
2482,9804,962
2483,9048,962
2484,9707,963
2485,10057,964
2486,10288,965
2487,8427,966
2488,10456,967
2489,10700,967
2490,9430,967
2491,10685,967
2492,10074,967
2493,8870,968
2494,8736,968
2495,8606,969
2496,9190,969
2497,10823,969
2498,10727,969
2499,9379,969
2500,9124,970
2501,10855,971
2502,8565,971
2503,9152,971
2504,8381,971
2505,9276,971
2506,9124,971
2507,10804,972
2508,9819,972
2509,10128,973
2510,10205,974
2511,8578,974
2512,9784,974
2513,8599,975
2514,10708,975
2515,9265,976
2516,8680,976
2517,10388,976
2518,10420,976
2519,9828,976
2520,10022,976
2521,9692,977
2522,10288,977
2523,10139,978
2524,8418,978
2525,9298,979
2526,9961,979
2527,8395,979
2528,10859,979
2529,9152,980
2530,10231,980
2531,10635,981
2532,9767,981
2533,8973,981
2534,8916,981
2535,10524,982
2536,10552,982
2537,8937,983
2538,8974,983
2539,9536,983
2540,9423,983
2541,10507,983
2542,9814,983
2543,8834,984
2544,9048,984
2545,9276,985
2546,10209,985
2547,9326,985
2548,9423,985
2549,10330,985
2550,8400,986
2551,9235,987
2552,9530,987
2553,10288,987
2554,9991,988
2555,10561,989
2556,8599,989
2557,10708,989
2558,8781,990
2559,10060,990
2560,9932,991
2561,8916,991
2562,8901,992
2563,8498,992
2564,10330,992
2565,10049,992
2566,10099,993
2567,8781,994
2568,9360,994
2569,9430,995
2570,9276,995
2571,9423,995
2572,9326,995
2573,9695,996
2574,8835,997
2575,11027,998
2576,9207,998
2577,9072,998
2578,8883,999
2579,10328,999
2580,9030,999
2581,10420,999
2582,10074,999
2583,10060,1000
2584,8886,1001
2585,10204,1001
2586,9899,1001
2587,10074,1002
2588,9506,1002
2589,8793,1003
2590,8767,1004
2591,9457,1004
2592,9277,1004
2593,9155,1005
2594,10524,1005
2595,10552,1006
2596,9934,1006
2597,9695,1006
2598,8831,1006
2599,10397,1006
2600,8875,1007
2601,9954,1008
2602,8793,1009
2603,10635,1010
2604,10388,1011
2605,8482,1011
2606,10499,1011
2607,9430,1011
2608,8862,1012
2609,11014,1012
2610,8705,1012
2611,8797,1012
2612,9326,1012
2613,8497,1012
2614,10052,1013
2615,10209,1013
2616,9326,1013
2617,9155,1014
2618,10524,1014
2619,9496,1015
2620,8418,1015
2621,9864,1016
2622,9637,1017
2623,10855,1018
2624,10808,1019
2625,10904,1019
2626,8778,1020
2627,9121,1020
2628,9458,1021
2629,8494,1021
2630,10060,1021
2631,8793,1022
2632,8793,1022
2633,8448,1023
2634,9452,1023
2635,10017,1023
2636,9135,1023
2637,9194,1023
2638,9110,1023
2639,8819,1023
2640,9569,1024
2641,9684,1025
2642,9388,1026
2643,8675,1026
2644,8835,1026
2645,9804,1026
2646,9048,1026
2647,9530,1027
2648,9166,1027
2649,10599,1027
2650,8916,1027
2651,9550,1027
2652,10859,1027
2653,10222,1027
2654,9720,1028
2655,9864,1029
2656,8654,1030
2657,8793,1030
2658,9382,1030
2659,9981,1031
2660,10969,1032
2661,9665,1032
2662,9052,1032
2663,9853,1033
2664,8448,1034
2665,9862,1034
2666,9790,1035
2667,10375,1036
2668,10375,1036
2669,9814,1036
2670,9112,1036
2671,10635,1036
2672,9986,1036
2673,9195,1036
2674,9814,1036
2675,9423,1036
2676,8952,1037
2677,8651,1037
2678,9554,1037
2679,10060,1037
2680,9594,1038
2681,10388,1039
2682,10727,1039
2683,9172,1040
2684,9093,1040
2685,9449,1040
2686,10243,1040
2687,8651,1040
2688,8793,1041
2689,10903,1042
2690,9276,1043
2691,9964,1044
2692,8759,1045
2693,10288,1045
2694,9164,1045
2695,10604,1046
2696,10288,1046
2697,9934,1046
2698,8784,1046
2699,10058,1046
2700,10397,1046
2701,10005,1047
2702,9515,1048
2703,10552,1048
2704,10207,1049
2705,9655,1049
2706,9499,1049
2707,8838,1049
2708,9331,1049
2709,8747,1049
2710,10524,1050
2711,8399,1051
2712,8399,1052
2713,8399,1052
2714,9935,1052
2715,9326,1052
2716,8397,1053
2717,10509,1053
2718,8949,1053
2719,9707,1053
2720,10029,1053
2721,10975,1053
2722,10099,1053
2723,9971,1053
2724,8519,1053
2725,10049,1053
2726,8781,1053
2727,10703,1054
2728,10235,1054
2729,9986,1054
2730,10058,1054
2731,9360,1054
2732,8784,1054
2733,10049,1054
2734,11021,1055
2735,10668,1056
2736,9496,1056
2737,10363,1057
2738,9026,1058
2739,9457,1059
2740,9048,1059
2741,10621,1060
2742,9615,1060
2743,10077,1060
2744,10703,1060
2745,8670,1060
2746,9814,1060
2747,10908,1060
2748,10124,1060
2749,10604,1060
2750,9506,1061
2751,8436,1062
2752,8901,1062
2753,10330,1062
2754,8778,1063
2755,9940,1064
2756,8486,1064
2757,9175,1064
2758,10099,1064
2759,8674,1064
2760,8519,1064
2761,10982,1065
2762,10552,1066
2763,9853,1067
2764,10049,1067
2765,10899,1068
2766,10442,1068
2767,8559,1068
2768,10049,1068
2769,10243,1068
2770,9258,1069
2771,9754,1069
2772,9036,1069
2773,8722,1069
2774,8881,1069
2775,10890,1069
2776,8404,1069
2777,8519,1069
2778,10022,1069
2779,10222,1069
2780,9695,1069
2781,10049,1069
2782,10128,1070
2783,9985,1071
2784,9455,1071
2785,11027,1071
2786,10049,1071
2787,10057,1072
2788,9890,1072
2789,10222,1072
2790,9838,1073
2791,9554,1074
2792,8793,1074
2793,8640,1075
2794,10844,1075
2795,8836,1075
2796,9797,1075
2797,9767,1075
2798,8793,1076
2799,9331,1077
2800,9556,1077
2801,9647,1077
2802,10150,1078
2803,8973,1078
2804,10150,1079
2805,8462,1080
2806,9141,1081
2807,8462,1081
2808,8367,1081
2809,8646,1082
2810,8462,1083
2811,9072,1084
2812,8704,1085
2813,8862,1085
2814,8705,1085
2815,11014,1085
2816,10330,1085
2817,9554,1086
2818,9425,1087
2819,10267,1087
2820,10236,1087
2821,10017,1087
2822,8976,1087
2823,8777,1087
2824,8651,1087
2825,8775,1088
2826,10124,1089
2827,10859,1089
2828,10684,1090
2829,9164,1090
2830,9860,1090
2831,8831,1090
2832,8793,1090
2833,10524,1090
2834,9072,1090
2835,8652,1091
2836,10157,1091
2837,9114,1092
2838,9494,1092
2839,9554,1092
2840,10072,1092
2841,9554,1093
2842,9554,1094
2843,9647,1095
2844,8525,1096
2845,9075,1096
2846,9124,1096
2847,9595,1096
2848,10577,1096
2849,10775,1096
2850,10924,1096
2851,8424,1096
2852,8767,1096
2853,9489,1096
2854,9983,1096
2855,10507,1096
2856,10689,1096
2857,11029,1096
2858,8912,1096
2859,9109,1096
2860,9272,1096
2861,9365,1096
2862,9407,1096
2863,9528,1096
2864,9594,1096
2865,10184,1096
2866,10353,1096
2867,10682,1096
2868,9309,1096
2869,9626,1096
2870,9991,1096
2871,9182,1096
2872,10882,1096
2873,8777,1096
2874,9964,1096
2875,10177,1096
2876,9041,1096
2877,8653,1096
2878,9201,1096
2879,8978,1096
2880,9460,1096
2881,8838,1096
2882,9382,1096
2883,9155,1096
2884,9569,1096
2885,8877,1096
2886,8952,1096
2887,10139,1096
2888,8778,1096
2889,8747,1096
2890,8875,1096
2891,9043,1096
2892,9407,1096
2893,9644,1096
2894,9864,1096
2895,10222,1096
2896,8877,1096
2897,8654,1096
2898,9644,1096
2899,10049,1096
2900,8747,1096
2901,9536,1097
2902,8875,1097
2903,10222,1097
2904,10082,1097
2905,10049,1097
2906,8453,1098
2907,8777,1098
2908,9026,1098
2909,8453,1099
2910,10288,1100
2911,8858,1101
2912,8793,1101
2913,8724,1102
2914,8725,1102
2915,9387,1103
2916,9048,1104
2917,8793,1104
2918,9967,1105
2919,8793,1105
2920,8670,1106
2921,8667,1107
2922,8667,1108
2923,8658,1109
2924,8668,1110
2925,8666,1111
2926,8667,1112
2927,9804,1113
2928,9048,1113
2929,8793,1113
2930,8389,1114
2931,9626,1115
2932,9382,1115
2933,10240,1115
2934,10524,1115
2935,8793,1116
2936,8784,1117
2937,8651,1118
2938,8425,1119
2939,8536,1119
2940,9598,1119
2941,8991,1119
2942,10152,1119
2943,9594,1119
2944,9161,1119
2945,10920,1119
2946,9156,1119
2947,9110,1119
2948,9698,1119
2949,9194,1119
2950,10139,1119
2951,8404,1119
2952,9525,1119
2953,8819,1119
2954,8673,1119
2955,9195,1119
2956,10095,1119
2957,9382,1119
2958,8793,1119
2959,10025,1120
2960,9011,1121
2961,10531,1121
2962,10509,1121
2963,10071,1121
2964,8430,1121
2965,8491,1121
2966,8453,1121
2967,8884,1121
2968,9023,1121
2969,9484,1121
2970,8439,1121
2971,8834,1121
2972,11027,1121
2973,10561,1121
2974,9549,1121
2975,9707,1121
2976,8519,1121
2977,9388,1121
2978,10095,1121
2979,8835,1121
2980,9804,1121
2981,10060,1121
2982,9048,1121
2983,9100,1122
2984,8759,1122
2985,9382,1122
2986,9100,1123
2987,10290,1123
2988,8375,1123
2989,10106,1123
2990,8759,1123
2991,9369,1123
2992,9112,1123
2993,10823,1123
2994,9215,1123
2995,9113,1123
2996,8471,1123
2997,9331,1123
2998,8988,1123
2999,11014,1123
3000,10823,1123
3001,8759,1124
3002,8676,1125
3003,8759,1125
3004,8793,1125
3005,8759,1126
3006,8677,1127
3007,8945,1127
3008,10435,1128
3009,8678,1128
3010,10435,1128
3011,8725,1128
3012,8654,1129
3013,4929,1130
3014,8654,1130
3015,9014,1131
3016,9542,1131
3017,8882,1131
3018,9174,1131
3019,8681,1131
3020,8859,1131
3021,9549,1131
3022,10442,1131
3023,8793,1131
3024,9695,1131
3025,8780,1132
3026,8889,1132
3027,8793,1132
3028,9853,1133
3029,8992,1134
3030,8696,1135
3031,8699,1136
3032,9091,1136
3033,9373,1136
3034,9373,1137
3035,8980,1138
3036,8702,1139
3037,9091,1139
3038,8829,1139
3039,8829,1140
3040,8885,1140
3041,8829,1140
3042,8742,1141
3043,8482,1141
3044,10420,1141
3045,9828,1141
3046,9124,1141
3047,9228,1142
3048,9210,1142
3049,10231,1142
3050,10499,1142
3051,8705,1142
3052,11027,1142
3053,8793,1142
3054,8987,1143
3055,9592,1143
3056,9414,1144
3057,9414,1144
3058,9203,1145
3059,8713,1146
3060,8767,1146
3061,8830,1146
3062,9744,1146
3063,9048,1146
3064,9030,1147
3065,9847,1148
3066,9871,1149
3067,8389,1150
3068,10514,1151
3069,10011,1152
3070,8733,1153
3071,10128,1153
3072,10128,1154
3073,8835,1154
3074,9804,1154
3075,9048,1154
3076,9313,1155
3077,10202,1155
3078,10626,1155
3079,8721,1155
3080,10777,1155
3081,10124,1155
3082,9125,1155
3083,10859,1155
3084,8784,1155
3085,10130,1156
3086,8824,1156
3087,8721,1156
3088,9494,1156
3089,8784,1156
3090,8793,1156
3091,9062,1157
3092,8773,1157
3093,8859,1158
3094,9550,1158
3095,9183,1159
3096,9130,1159
3097,9965,1159
3098,9235,1159
3099,10058,1159
3100,10124,1159
3101,9864,1159
3102,9235,1160
3103,9544,1160
3104,9235,1161
3105,9209,1162
3106,8603,1163
3107,8616,1164
3108,8724,1164
3109,9554,1164
3110,9048,1164
3111,8793,1164
3112,8657,1165
3113,8678,1165
3114,8997,1165
3115,9364,1165
3116,10014,1165
3117,10222,1165
3118,10481,1165
3119,9554,1165
3120,10823,1165
3121,8983,1165
3122,8793,1165
3123,10442,1166
3124,9124,1166
3125,10904,1167
3126,10054,1167
3127,8651,1168
3128,9048,1168
3129,8793,1169
3130,9392,1170
3131,10288,1170
3132,8729,1171
3133,8381,1171
3134,10128,1171
3135,8729,1172
3136,8731,1173
3137,8793,1174
3138,8651,1175
3139,8678,1176
3140,9048,1176
3141,9542,1177
3142,9174,1177
3143,9549,1177
3144,8716,1178
3145,9404,1178
3146,9277,1178
3147,8733,1178
3148,9387,1178
3149,8831,1179
3150,8736,1180
3151,8874,1181
3152,8807,1182
3153,9350,1183
3154,10177,1183
3155,9277,1183
3156,9195,1183
3157,8736,1183
3158,9382,1183
3159,8793,1183
3160,8793,1183
3161,8731,1184
3162,9052,1185
3163,8834,1185
3164,8968,1186
3165,9051,1186
3166,9887,1186
3167,9221,1186
3168,8620,1186
3169,9742,1186
3170,8740,1186
3171,10969,1186
3172,9665,1186
3173,9052,1186
3174,9052,1186
3175,9373,1187
3176,9742,1187
3177,10969,1187
3178,9665,1187
3179,9052,1187
3180,8737,1188
3181,8744,1188
3182,8742,1188
3183,8741,1188
3184,10687,1189
3185,8704,1189
3186,8482,1189
3187,8741,1189
3188,8381,1189
3189,8883,1189
3190,8744,1190
3191,9704,1190
3192,9554,1190
3193,8744,1191
3194,8741,1191
3195,10890,1191
3196,8784,1191
