,sym1,sym2
2114,192,24
2115,192,154
2116,192,930
2117,192,642
2118,192,321
2119,530,182
2120,530,277
2121,530,760
2122,530,736
2123,530,505
2124,530,428
2125,530,493
2126,530,710
2127,530,296
2128,530,226
2129,530,54
2130,530,694
2131,530,591
2132,530,612
2133,530,234
2134,530,404
2135,530,235
2136,530,418
2137,530,542
2138,530,776
2139,530,592
2140,530,589
2141,530,273
2142,530,832
2143,530,1032
2144,530,87
2145,530,774
2146,530,348
2147,530,574
2148,530,300
2149,530,971
2150,530,303
2151,530,292
2152,530,55
2153,530,893
2154,530,288
2155,530,399
2156,530,309
2157,530,931
2158,530,744
2159,530,216
2160,530,696
2161,530,188
2162,530,833
2163,530,698
2164,530,95
2165,530,346
2166,530,240
2167,530,166
2168,530,588
2169,530,92
2170,530,765
2171,530,695
2172,530,46
2173,530,224
2174,530,494
2175,530,775
2176,530,63
2177,530,902
2178,530,973
2179,530,734
2180,530,603
2181,530,291
2182,530,964
2183,530,616
2184,530,289
2185,530,368
2186,530,19
2187,530,720
2188,530,254
2189,530,555
2190,530,950
2191,530,1060
2192,530,699
2193,530,972
2194,530,970
2195,530,905
2196,530,988
2197,530,1004
2198,530,199
2199,530,895
2200,530,897
2201,530,672
2202,530,29
2203,530,33
2204,530,928
2205,530,845
2206,530,532
2207,530,741
2208,530,492
2209,530,876
2210,530,997
2211,530,930
2212,530,321
2213,544,182
2214,544,277
2215,544,82
2216,544,231
2217,544,493
2218,544,296
2219,544,953
2220,544,226
2221,544,694
2222,544,591
2223,544,612
2224,544,955
2225,544,817
2226,544,542
2227,544,592
2228,544,958
2229,544,435
2230,544,832
2231,544,939
2232,544,164
2233,544,1032
2234,544,87
2235,544,774
2236,544,882
2237,544,852
2238,544,971
2239,544,718
2240,544,957
2241,544,594
2242,544,292
2243,544,55
2244,544,954
2245,544,935
2246,544,893
2247,544,931
2248,544,744
2249,544,15
2250,544,216
2251,544,382
2252,544,696
2253,544,833
2254,544,698
2255,544,95
2256,544,750
2257,544,346
2258,544,503
2259,544,240
2260,544,166
2261,544,243
2262,544,588
2263,544,566
2264,544,765
2265,544,695
2266,544,46
2267,544,295
2268,544,804
2269,544,224
2270,544,88
2271,544,494
2272,544,941
2273,544,775
2274,544,63
2275,544,902
2276,544,973
2277,544,734
2278,544,883
2279,544,291
2280,544,964
2281,544,461
2282,544,289
2283,544,743
2284,544,956
2285,544,720
2286,544,245
2287,544,677
2288,544,555
2289,544,950
2290,544,286
2291,544,699
2292,544,1041
2293,544,905
2294,544,959
2295,544,897
2296,544,672
2297,544,14
2298,544,33
2299,544,928
2300,544,952
2301,544,845
2302,544,532
2303,544,306
2304,544,741
2305,544,168
2306,544,120
2307,544,492
2308,544,154
2309,544,876
2310,544,997
2311,544,383
2312,867,296
2313,867,74
2314,867,164
2315,867,882
2316,867,263
2317,867,55
2318,867,744
2319,867,95
2320,867,868
2321,867,60
2322,867,46
2323,867,224
2324,867,63
2325,867,284
2326,867,866
2327,867,987
2328,867,869
2329,867,723
2330,867,1046
2331,867,14
2332,867,661
2333,867,1042
2334,867,532
2335,867,874
2336,867,741
2337,867,168
2338,867,871
2339,867,480
2340,867,383
2341,867,865
2342,707,296
2343,707,435
2344,707,380
2345,707,514
2346,707,852
2347,707,594
2348,707,55
2349,707,381
2350,707,744
2351,707,216
2352,707,95
2353,707,1012
2354,707,46
2355,707,142
2356,707,224
2357,707,1023
2358,707,63
2359,707,790
2360,707,48
2361,707,175
2362,707,1026
2363,707,532
2364,707,741
2365,707,321
2366,1033,182
2367,1033,277
2368,1033,736
2369,1033,305
2370,1033,493
2371,1033,296
2372,1033,226
2373,1033,282
2374,1033,921
2375,1033,694
2376,1033,607
2377,1033,1000
2378,1033,717
2379,1033,435
2380,1033,832
2381,1033,863
2382,1033,51
2383,1033,13
2384,1033,1032
2385,1033,87
2386,1033,980
2387,1033,852
2388,1033,971
2389,1033,106
2390,1033,25
2391,1033,594
2392,1033,200
2393,1033,281
2394,1033,292
2395,1033,55
2396,1033,942
2397,1033,399
2398,1033,931
2399,1033,744
2400,1033,27
2401,1033,339
2402,1033,696
2403,1033,340
2404,1033,833
2405,1033,749
2406,1033,698
2407,1033,95
2408,1033,346
2409,1033,503
2410,1033,240
2411,1033,166
2412,1033,765
2413,1033,754
2414,1033,695
2415,1033,46
2416,1033,498
2417,1033,319
2418,1033,224
2419,1033,1034
2420,1033,494
2421,1033,63
2422,1033,902
2423,1033,734
2424,1033,163
2425,1033,838
2426,1033,511
2427,1033,825
2428,1033,569
2429,1033,603
2430,1033,964
2431,1033,660
2432,1033,289
2433,1033,709
2434,1033,720
2435,1033,981
2436,1033,721
2437,1033,555
2438,1033,269
2439,1033,950
2440,1033,822
2441,1033,719
2442,1033,699
2443,1033,824
2444,1033,1041
2445,1033,766
2446,1033,897
2447,1033,672
2448,1033,33
2449,1033,928
2450,1033,845
2451,1033,532
2452,1033,741
2453,1033,205
2454,1033,1035
2455,1033,70
2456,1033,492
2457,1033,154
2458,1033,876
2459,1033,997
2460,1033,966
2461,1033,321
2462,505,615
2463,505,182
2464,505,789
2465,505,786
2466,505,277
2467,505,187
2468,505,714
2469,505,795
2470,505,634
2471,505,91
2472,505,82
2473,505,736
2474,505,114
2475,505,192
2476,505,530
2477,505,797
2478,505,428
2479,505,493
2480,505,296
2481,505,123
2482,505,729
2483,505,220
2484,505,147
2485,505,75
2486,505,226
2487,505,247
2488,505,909
2489,505,694
2490,505,608
2491,505,591
2492,505,58
2493,505,161
2494,505,612
2495,505,234
2496,505,235
2497,505,776
2498,505,592
2499,505,589
2500,505,435
2501,505,273
2502,505,832
2503,505,644
2504,505,73
2505,505,848
2506,505,939
2507,505,211
2508,505,945
2509,505,1032
2510,505,87
2511,505,774
2512,505,514
2513,505,348
2514,505,777
2515,505,574
2516,505,852
2517,505,300
2518,505,971
2519,505,990
2520,505,594
2521,505,292
2522,505,55
2523,505,64
2524,505,893
2525,505,288
2526,505,399
2527,505,931
2528,505,1038
2529,505,744
2530,505,763
2531,505,39
2532,505,15
2533,505,216
2534,505,655
2535,505,696
2536,505,833
2537,505,951
2538,505,749
2539,505,149
2540,505,217
2541,505,698
2542,505,95
2543,505,346
2544,505,503
2545,505,206
2546,505,240
2547,505,166
2548,505,243
2549,505,588
2550,505,1036
2551,505,765
2552,505,456
2553,505,695
2554,505,911
2555,505,46
2556,505,295
2557,505,402
2558,505,667
2559,505,224
2560,505,799
2561,505,1024
2562,505,859
2563,505,88
2564,505,494
2565,505,323
2566,505,846
2567,505,775
2568,505,633
2569,505,63
2570,505,902
2571,505,973
2572,505,734
2573,505,85
2574,505,940
2575,505,548
2576,505,291
2577,505,964
2578,505,366
2579,505,925
2580,505,461
2581,505,289
2582,505,368
2583,505,720
2584,505,254
2585,505,245
2586,505,724
2587,505,555
2588,505,118
2589,505,950
2590,505,719
2591,505,699
2592,505,824
2593,505,970
2594,505,693
2595,505,905
2596,505,246
2597,505,988
2598,505,668
2599,505,904
2600,505,895
2601,505,645
2602,505,897
2603,505,672
2604,505,33
2605,505,1026
2606,505,928
2607,505,845
2608,505,1019
2609,505,532
2610,505,741
2611,505,120
2612,505,907
2613,505,946
2614,505,492
2615,505,154
2616,505,876
2617,505,997
2618,505,549
2619,505,510
2620,505,642
2621,505,761
2622,505,321
2623,797,789
2624,797,786
2625,797,91
2626,797,82
2627,797,114
2628,797,192
2629,797,505
2630,797,296
2631,797,220
2632,797,147
2633,797,226
2634,797,909
2635,797,235
2636,797,435
2637,797,644
2638,797,87
2639,797,574
2640,797,852
2641,797,300
2642,797,594
2643,797,55
2644,797,893
2645,797,931
2646,797,744
2647,797,39
2648,797,149
2649,797,95
2650,797,1012
2651,797,243
2652,797,690
2653,797,242
2654,797,46
2655,797,224
2656,797,88
2657,797,846
2658,797,63
2659,797,511
2660,797,352
2661,797,366
2662,797,461
2663,797,289
2664,797,1015
2665,797,724
2666,797,555
2667,797,118
2668,797,950
2669,797,905
2670,797,762
2671,797,84
2672,797,668
2673,797,645
2674,797,897
2675,797,928
2676,797,532
2677,797,689
2678,797,741
2679,797,642
2680,620,82
2681,620,296
2682,620,909
2683,620,607
2684,620,435
2685,620,863
2686,620,643
2687,620,848
2688,620,514
2689,620,852
2690,620,106
2691,620,594
2692,620,292
2693,620,55
2694,620,744
2695,620,653
2696,620,149
2697,620,95
2698,620,46
2699,620,667
2700,620,224
2701,620,63
2702,620,838
2703,620,511
2704,620,40
2705,620,366
2706,620,660
2707,620,482
2708,620,289
2709,620,950
2710,620,1041
2711,620,668
2712,620,1019
2713,620,532
2714,620,741
2715,620,641
2716,620,154
2717,428,171
2718,428,182
2719,428,277
2720,428,388
2721,428,141
2722,428,82
2723,428,430
2724,428,371
2725,428,530
2726,428,505
2727,428,493
2728,428,296
2729,428,729
2730,428,788
2731,428,226
2732,428,909
2733,428,694
2734,428,591
2735,428,1000
2736,428,612
2737,428,234
2738,428,542
2739,428,592
2740,428,589
2741,428,435
2742,428,273
2743,428,832
2744,428,986
2745,428,848
2746,428,679
2747,428,51
2748,428,1032
2749,428,87
2750,428,774
2751,428,348
2752,428,4
2753,428,574
2754,428,852
2755,428,300
2756,428,971
2757,428,594
2758,428,292
2759,428,55
2760,428,64
2761,428,893
2762,428,288
2763,428,931
2764,428,744
2765,428,655
2766,428,696
2767,428,340
2768,428,188
2769,428,833
2770,428,149
2771,428,698
2772,428,95
2773,428,346
2774,428,503
2775,428,322
2776,428,240
2777,428,166
2778,428,243
2779,428,588
2780,428,765
2781,428,695
2782,428,46
2783,428,224
2784,428,1023
2785,428,88
2786,428,494
2787,428,323
2788,428,258
2789,428,775
2790,428,63
2791,428,902
2792,428,973
2793,428,734
2794,428,687
2795,428,529
2796,428,603
2797,428,122
2798,428,964
2799,428,366
2800,428,461
2801,428,289
2802,428,743
2803,428,678
2804,428,368
2805,428,450
2806,428,624
2807,428,720
2808,428,254
2809,428,245
2810,428,555
2811,428,118
2812,428,950
2813,428,699
2814,428,972
2815,428,970
2816,428,905
2817,428,173
2818,428,1004
2819,428,668
2820,428,895
2821,428,181
2822,428,897
2823,428,672
2824,428,33
2825,428,1031
2826,428,928
2827,428,845
2828,428,532
2829,428,741
2830,428,946
2831,428,170
2832,428,492
2833,428,876
2834,428,997
2835,428,321
2836,179,1049
2837,179,82
2838,179,371
2839,179,296
2840,179,87
2841,179,55
2842,179,744
2843,179,95
2844,179,454
2845,179,46
2846,179,224
2847,179,88
2848,179,63
2849,179,461
2850,179,450
2851,179,532
2852,179,741
2853,1005,375
2854,1005,702
2855,1005,313
2856,1005,16
2857,1005,45
2858,231,182
2859,231,277
2860,231,82
2861,231,544
2862,231,493
2863,231,296
2864,231,953
2865,231,226
2866,231,694
2867,231,591
2868,231,612
2869,231,955
2870,231,817
2871,231,542
2872,231,592
2873,231,958
2874,231,435
2875,231,832
2876,231,939
2877,231,164
2878,231,1032
2879,231,87
2880,231,774
2881,231,882
2882,231,852
2883,231,971
2884,231,718
2885,231,957
2886,231,594
2887,231,292
2888,231,55
2889,231,954
2890,231,935
2891,231,893
2892,231,931
2893,231,744
2894,231,15
2895,231,216
2896,231,382
2897,231,696
2898,231,833
2899,231,698
2900,231,95
2901,231,750
2902,231,346
2903,231,503
2904,231,240
2905,231,166
2906,231,243
2907,231,588
2908,231,566
2909,231,765
2910,231,695
2911,231,46
2912,231,295
2913,231,804
2914,231,224
2915,231,88
2916,231,494
2917,231,941
2918,231,775
2919,231,63
2920,231,902
2921,231,973
2922,231,734
2923,231,883
2924,231,291
2925,231,964
2926,231,461
2927,231,289
2928,231,743
2929,231,956
2930,231,720
2931,231,245
2932,231,677
2933,231,555
2934,231,950
2935,231,286
2936,231,699
2937,231,1041
2938,231,905
2939,231,959
2940,231,897
2941,231,672
2942,231,14
2943,231,33
2944,231,928
2945,231,952
2946,231,845
2947,231,532
2948,231,306
2949,231,741
2950,231,168
2951,231,120
2952,231,492
2953,231,154
2954,231,876
2955,231,997
2956,231,383
2957,493,615
2958,493,171
2959,493,182
2960,493,81
2961,493,789
2962,493,786
2963,493,277
2964,493,714
2965,493,795
2966,493,850
2967,493,82
2968,493,736
2969,493,305
2970,493,371
2971,493,530
2972,493,544
2973,493,1033
2974,493,505
2975,493,428
2976,493,231
2977,493,710
2978,493,12
2979,493,296
2980,493,953
2981,493,729
2982,493,147
2983,493,226
2984,493,782
2985,493,992
2986,493,282
2987,493,54
2988,493,694
2989,493,591
2990,493,58
2991,493,215
2992,493,1000
2993,493,161
2994,493,234
2995,493,955
2996,493,404
2997,493,985
2998,493,418
2999,493,542
3000,493,592
3001,493,958
3002,493,435
3003,493,273
3004,493,984
3005,493,832
3006,493,863
3007,493,969
3008,493,644
3009,493,848
3010,493,679
3011,493,51
3012,493,939
3013,493,945
3014,493,1032
3015,493,87
3016,493,774
3017,493,514
3018,493,582
3019,493,4
3020,493,574
3021,493,852
3022,493,300
3023,493,971
3024,493,106
3025,493,957
3026,493,990
3027,493,594
3028,493,200
3029,493,281
3030,493,292
3031,493,55
3032,493,954
3033,493,935
3034,493,64
3035,493,893
3036,493,288
3037,493,399
3038,493,309
3039,493,931
3040,493,744
3041,493,763
3042,493,39
3043,493,15
3044,493,27
3045,493,216
3046,493,655
3047,493,696
3048,493,653
3049,493,340
3050,493,188
3051,493,833
3052,493,149
3053,493,698
3054,493,95
3055,493,750
3056,493,346
3057,493,503
3058,493,322
3059,493,431
3060,493,240
3061,493,166
3062,493,243
3063,493,458
3064,493,588
3065,493,1036
3066,493,92
3067,493,858
3068,493,765
3069,493,695
3070,493,508
3071,493,46
3072,493,204
3073,493,295
3074,493,804
3075,493,402
3076,493,713
3077,493,224
3078,493,1034
3079,493,799
3080,493,88
3081,493,494
3082,493,323
3083,493,258
3084,493,846
3085,493,775
3086,493,633
3087,493,915
3088,493,63
3089,493,902
3090,493,973
3091,493,734
3092,493,940
3093,493,838
3094,493,511
3095,493,569
3096,493,548
3097,493,687
3098,493,883
3099,493,603
3100,493,291
3101,493,122
3102,493,964
3103,493,366
3104,493,660
3105,493,461
3106,493,289
3107,493,743
3108,493,678
3109,493,368
3110,493,450
3111,493,792
3112,493,956
3113,493,720
3114,493,254
3115,493,245
3116,493,555
3117,493,118
3118,493,269
3119,493,950
3120,493,286
3121,493,719
3122,493,699
3123,493,824
3124,493,972
3125,493,982
3126,493,970
3127,493,693
3128,493,59
3129,493,1041
3130,493,905
3131,493,173
3132,493,246
3133,493,959
3134,493,1046
3135,493,766
3136,493,1004
3137,493,509
3138,493,668
3139,493,895
3140,493,645
3141,493,181
3142,493,897
3143,493,672
3144,493,29
3145,493,558
3146,493,33
3147,493,1031
3148,493,928
3149,493,661
3150,493,952
3151,493,845
3152,493,504
3153,493,532
3154,493,113
3155,493,306
3156,493,741
3157,493,120
3158,493,205
3159,493,170
3160,493,871
3161,493,1035
3162,493,480
3163,493,70
3164,493,492
3165,493,154
3166,493,876
3167,493,997
3168,493,930
3169,493,549
3170,493,761
3171,493,321
3172,710,182
3173,710,527
3174,710,760
3175,710,736
3176,710,305
3177,710,192
3178,710,530
3179,710,493
3180,710,12
3181,710,296
3182,710,226
3183,710,54
3184,710,909
3185,710,290
3186,710,234
3187,710,404
3188,710,711
3189,710,592
3190,710,922
3191,710,435
3192,710,273
3193,710,969
3194,710,939
3195,710,465
3196,710,1032
3197,710,784
3198,710,87
3199,710,774
3200,710,582
3201,710,574
3202,710,852
3203,710,411
3204,710,971
3205,710,335
3206,710,701
3207,710,594
3208,710,292
3209,710,55
3210,710,381
3211,710,64
3212,710,391
3213,710,288
3214,710,399
3215,710,931
3216,710,744
3217,710,15
3218,710,216
3219,710,95
3220,710,346
3221,710,783
3222,710,240
3223,710,765
3224,710,690
3225,710,46
3226,710,410
3227,710,540
3228,710,224
3229,710,88
3230,710,494
3231,710,412
3232,710,63
3233,710,973
3234,710,734
3235,710,419
3236,710,511
3237,710,840
3238,710,291
3239,710,964
3240,710,366
3241,710,461
3242,710,394
3243,710,289
3244,710,19
3245,710,792
3246,710,720
3247,710,99
3248,710,555
3249,710,118
3250,710,950
3251,710,708
3252,710,824
3253,710,970
3254,710,409
3255,710,897
3256,710,33
3257,710,928
3258,710,845
3259,710,504
3260,710,532
3261,710,741
3262,710,413
3263,710,492
3264,710,154
3265,710,876
3266,710,930
3267,710,510
3268,710,642
3269,710,321
3270,12,182
3271,12,277
3272,12,452
3273,12,82
3274,12,305
3275,12,371
3276,12,192
3277,12,493
3278,12,710
3279,12,296
3280,12,226
3281,12,489
3282,12,694
3283,12,592
3284,12,832
3285,12,939
3286,12,1032
3287,12,87
3288,12,971
3289,12,292
3290,12,55
3291,12,64
3292,12,931
3293,12,744
3294,12,15
3295,12,216
3296,12,833
3297,12,95
3298,12,454
3299,12,346
3300,12,240
3301,12,166
3302,12,765
3303,12,695
3304,12,46
3305,12,355
3306,12,224
3307,12,494
3308,12,63
3309,12,734
3310,12,291
3311,12,366
3312,12,289
3313,12,842
3314,12,720
3315,12,245
3316,12,555
3317,12,118
3318,12,950
3319,12,436
3320,12,153
3321,12,246
3322,12,156
3323,12,33
3324,12,928
3325,12,845
3326,12,532
3327,12,741
3328,12,492
3329,12,154
3330,12,876
3331,12,930
3332,12,321
3333,395,1
3334,395,921
3335,395,717
3336,395,995
3337,395,13
3338,395,980
3339,395,801
3340,395,25
3341,395,942
3342,395,275
3343,395,709
3344,395,981
3345,395,822
3346,395,302
3347,395,966
3348,976,226
3349,976,857
3350,976,381
3351,976,858
3352,976,975
3353,976,996
3354,296,615
3355,296,283
3356,296,364
3357,296,171
3358,296,518
3359,296,182
3360,296,579
3361,296,527
3362,296,81
3363,296,789
3364,296,926
3365,296,786
3366,296,277
3367,296,345
3368,296,899
3369,296,1049
3370,296,187
3371,296,714
3372,296,452
3373,296,388
3374,296,332
3375,296,197
3376,296,795
3377,296,634
3378,296,816
3379,296,131
3380,296,647
3381,296,611
3382,296,141
3383,296,1016
3384,296,91
3385,296,460
3386,296,850
3387,296,82
3388,296,760
3389,296,1063
3390,296,602
3391,296,736
3392,296,933
3393,296,114
3394,296,583
3395,296,305
3396,296,371
3397,296,192
3398,296,530
3399,296,544
3400,296,867
3401,296,707
3402,296,1033
3403,296,505
3404,296,797
3405,296,620
3406,296,428
3407,296,179
3408,296,231
3409,296,493
3410,296,710
3411,296,12
3412,296,974
3413,296,953
3414,296,123
3415,296,729
3416,296,220
3417,296,860
3418,296,147
3419,296,788
3420,296,75
3421,296,226
3422,296,782
3423,296,887
3424,296,489
3425,296,992
3426,296,282
3427,296,247
3428,296,921
3429,296,232
3430,296,54
3431,296,909
3432,296,238
3433,296,325
3434,296,694
3435,296,607
3436,296,608
3437,296,591
3438,296,58
3439,296,215
3440,296,1017
3441,296,290
3442,296,1000
3443,296,161
3444,296,730
3445,296,612
3446,296,234
3447,296,918
3448,296,955
3449,296,404
3450,296,235
3451,296,521
3452,296,717
3453,296,817
3454,296,130
3455,296,985
3456,296,318
3457,296,857
3458,296,418
3459,296,542
3460,296,523
3461,296,776
3462,296,711
3463,296,515
3464,296,116
3465,296,74
3466,296,592
3467,296,453
3468,296,958
3469,296,589
3470,296,601
3471,296,285
3472,296,435
3473,296,273
3474,296,794
3475,296,185
3476,296,984
3477,296,832
3478,296,96
3479,296,863
3480,296,462
3481,296,398
3482,296,644
3483,296,643
3484,296,650
3485,296,73
3486,296,233
3487,296,791
3488,296,986
3489,296,380
3490,296,848
3491,296,679
3492,296,51
3493,296,939
3494,296,13
3495,296,164
3496,296,211
3497,296,945
3498,296,1032
3499,296,585
3500,296,784
3501,296,87
3502,296,821
3503,296,774
3504,296,514
3505,296,980
3506,296,423
3507,296,577
3508,296,356
3509,296,582
3510,296,882
3511,296,348
3512,296,777
3513,296,4
3514,296,802
3515,296,800
3516,296,316
3517,296,574
3518,296,852
3519,296,300
3520,296,971
3521,296,106
3522,296,396
3523,296,25
3524,296,718
3525,296,62
3526,296,303
3527,296,957
3528,296,338
3529,296,144
3530,296,10
3531,296,990
3532,296,701
3533,296,785
3534,296,594
3535,296,65
3536,296,200
3537,296,281
3538,296,467
3539,296,263
3540,296,292
3541,296,55
3542,296,381
3543,296,1039
3544,296,954
3545,296,935
3546,296,628
3547,296,119
3548,296,64
3549,296,893
3550,296,68
3551,296,196
3552,296,69
3553,296,481
3554,296,942
3555,296,391
3556,296,288
3557,296,399
3558,296,309
3559,296,517
3560,296,5
3561,296,632
3562,296,931
3563,296,121
3564,296,1038
3565,296,744
3566,296,267
3567,296,763
3568,296,39
3569,296,447
3570,296,225
3571,296,80
3572,296,751
3573,296,15
3574,296,27
3575,296,133
3576,296,943
3577,296,753
3578,296,213
3579,296,731
3580,296,216
3581,296,400
3582,296,937
3583,296,728
3584,296,370
3585,296,382
3586,296,339
3587,296,202
3588,296,573
3589,296,655
3590,296,696
3591,296,653
3592,296,340
